timestamp,autonomous,brakeOverride,manualOverride,steerOverride,throttleOverride,speed
2024-03-28 23:13:17.031,False,False,True,False,False,0.0
2024-03-28 23:13:17.081,False,False,True,False,False,0.0
2024-03-28 23:13:17.131,False,False,True,False,False,0.0
2024-03-28 23:13:17.181,False,False,True,False,False,0.0
2024-03-28 23:13:17.231,False,False,True,False,False,0.0
2024-03-28 23:13:17.281,False,False,True,False,False,0.0
2024-03-28 23:13:17.331,False,False,True,False,False,0.0
2024-03-28 23:13:17.381,False,False,True,False,False,0.0
2024-03-28 23:13:17.431,False,False,True,False,False,0.0
2024-03-28 23:13:17.481,False,False,True,False,False,0.0
2024-03-28 23:13:17.531,False,False,True,False,False,0.0
2024-03-28 23:13:17.581,False,False,True,False,False,0.0
2024-03-28 23:13:17.631,False,False,True,False,False,0.0
2024-03-28 23:13:17.681,False,False,True,False,False,0.0
2024-03-28 23:13:17.731,False,False,True,False,False,0.0
2024-03-28 23:13:17.781,False,False,True,False,False,0.0
2024-03-28 23:13:17.831,False,False,True,False,False,0.0
2024-03-28 23:13:17.881,False,False,True,False,False,0.0
2024-03-28 23:13:17.931,False,False,True,False,False,0.0
2024-03-28 23:13:17.981,False,False,True,False,False,0.0
2024-03-28 23:13:18.031,False,False,True,False,False,0.0
2024-03-28 23:13:18.081,False,False,True,False,False,0.0
2024-03-28 23:13:18.131,False,False,True,False,False,0.0
2024-03-28 23:13:18.181,False,False,True,False,False,0.0
2024-03-28 23:13:18.231,False,False,True,False,False,0.0
2024-03-28 23:13:18.281,False,False,True,False,False,0.0
2024-03-28 23:13:18.331,False,False,True,False,False,0.0
2024-03-28 23:13:18.381,False,False,True,False,False,0.0
2024-03-28 23:13:18.431,False,False,True,False,False,0.0
2024-03-28 23:13:18.481,False,False,True,False,False,0.0
2024-03-28 23:13:18.531,False,False,True,False,False,0.0
2024-03-28 23:13:18.581,False,False,True,False,False,0.0
2024-03-28 23:13:18.631,False,False,True,False,False,0.0
2024-03-28 23:13:18.681,False,False,True,False,False,0.0
2024-03-28 23:13:18.731,False,False,True,False,False,0.0
2024-03-28 23:13:18.781,False,False,True,False,False,0.0
2024-03-28 23:13:18.831,False,False,True,False,False,0.0
2024-03-28 23:13:18.881,False,False,True,False,False,0.0
2024-03-28 23:13:18.931,False,False,True,False,False,0.0
2024-03-28 23:13:18.981,False,False,True,False,False,0.0
2024-03-28 23:13:19.031,False,False,True,False,False,0.0
2024-03-28 23:13:19.081,False,False,True,False,False,0.0
2024-03-28 23:13:19.131,False,False,True,False,False,0.0
2024-03-28 23:13:19.181,False,False,True,False,False,0.0
2024-03-28 23:13:19.231,False,False,True,False,False,0.0
2024-03-28 23:13:19.281,False,False,True,False,False,0.0
2024-03-28 23:13:19.331,False,False,True,False,False,0.0
2024-03-28 23:13:19.381,False,False,True,False,False,0.0
2024-03-28 23:13:19.431,False,False,True,False,False,0.0
2024-03-28 23:13:19.481,False,False,True,False,False,0.0
2024-03-28 23:13:19.531,False,False,True,False,False,0.0
2024-03-28 23:13:19.581,False,False,True,False,False,0.0
2024-03-28 23:13:19.631,False,False,True,False,False,0.0
2024-03-28 23:13:19.681,False,False,True,False,False,0.0
2024-03-28 23:13:19.731,False,False,True,False,False,0.0
2024-03-28 23:13:19.781,False,False,True,False,False,0.0
2024-03-28 23:13:19.831,False,False,True,False,False,0.0
2024-03-28 23:13:19.881,False,False,True,False,False,0.0
2024-03-28 23:13:19.931,False,False,True,False,False,0.0
2024-03-28 23:13:19.981,False,False,True,False,False,0.0
2024-03-28 23:13:20.031,False,False,True,False,False,0.0
2024-03-28 23:13:20.081,False,False,True,False,False,0.0
2024-03-28 23:13:20.131,False,False,True,False,False,0.0
2024-03-28 23:13:20.181,False,False,True,False,False,0.0
2024-03-28 23:13:20.231,False,False,True,False,False,0.0
2024-03-28 23:13:20.281,False,False,True,False,False,0.0
2024-03-28 23:13:20.331,False,False,True,False,False,0.0
2024-03-28 23:13:20.381,False,False,True,False,False,0.0
2024-03-28 23:13:20.431,False,False,True,False,False,0.0
2024-03-28 23:13:20.481,False,False,True,False,False,0.0
2024-03-28 23:13:20.531,False,False,True,False,False,0.0
2024-03-28 23:13:20.581,False,False,True,False,False,0.0
2024-03-28 23:13:20.631,False,False,True,False,False,0.0
2024-03-28 23:13:20.681,False,False,True,False,False,0.0
2024-03-28 23:13:20.731,False,False,True,False,False,0.0
2024-03-28 23:13:20.781,False,False,True,False,False,0.0
2024-03-28 23:13:20.831,False,False,True,False,False,0.0
2024-03-28 23:13:20.881,False,False,True,False,False,0.0
2024-03-28 23:13:20.931,False,False,True,False,False,0.0
2024-03-28 23:13:20.981,False,False,True,False,False,0.0
2024-03-28 23:13:21.031,False,False,True,False,False,0.0
2024-03-28 23:13:21.081,False,False,True,False,False,0.0
2024-03-28 23:13:21.131,False,False,True,False,False,0.0
2024-03-28 23:13:21.181,False,False,True,False,False,0.0
2024-03-28 23:13:21.231,False,False,True,False,False,0.0
2024-03-28 23:13:21.281,False,False,True,False,False,0.0
2024-03-28 23:13:21.331,False,False,True,False,False,0.0
2024-03-28 23:13:21.381,False,False,True,False,False,0.0
2024-03-28 23:13:21.431,False,False,True,False,False,0.0
2024-03-28 23:13:21.481,False,False,True,False,False,0.0
2024-03-28 23:13:21.531,False,False,True,False,False,0.0
2024-03-28 23:13:21.581,False,False,True,False,False,0.0
2024-03-28 23:13:21.631,False,False,True,False,False,0.0
2024-03-28 23:13:21.681,False,False,True,False,False,0.0
2024-03-28 23:13:21.731,False,False,True,False,False,0.0
2024-03-28 23:13:21.781,False,False,True,False,False,0.0
2024-03-28 23:13:21.831,False,False,True,False,False,0.0
2024-03-28 23:13:21.881,False,False,True,False,False,0.0
2024-03-28 23:13:21.931,False,False,True,False,False,0.0
2024-03-28 23:13:21.981,False,False,True,False,False,0.0
2024-03-28 23:13:22.031,False,False,True,False,False,0.0
2024-03-28 23:13:22.081,False,False,True,False,False,0.0
